,sweep_1,sweep_2,sweep_3,sweep_4,sweep_5,sweep_6,sweep_7,sweep_8,sweep_9,sweep_10,sweep_11,sweep_12,sweep_13,sweep_14,sweep_15,sweep_16,sweep_17,sweep_18,sweep_19,sweep_20,sweep_21
384,-4.765e-12,1.65125e-11,-1.61775e-11,1.521e-11,-8.965e-12,-4.47e-12,3.95e-13,8.41e-12,-4.9675e-12,1.01675e-11,-2.4075e-11,-2.57e-12,1.01625e-11,1.5925e-12,3.83e-12,-5.525e-12,1.55325e-11,2.00725e-11,1.48075e-11,1.6635e-11,3.775e-13
385,-3.9e-13,6.5125e-12,-1.86775e-11,2.646e-11,4.1e-13,-5.095e-12,-7.105e-12,-5.34e-12,-7.4675e-12,5.7925e-12,-2.47e-11,6.18e-12,9.5375e-12,-1.5325e-12,-5.545e-12,-3.65e-12,4.2825e-12,1.56975e-11,2.60575e-11,7.885e-12,-1.4975e-12
386,-3.9e-13,-3.4875e-12,-1.11775e-11,2.396e-11,-2.715e-12,1.155e-12,-7.105e-12,-4.715e-12,-4.9675e-12,-1.0825e-12,-2.22e-11,3.68e-12,-4.625e-13,-4.6575e-12,-9.92e-12,-4.275e-12,-3.8425e-12,1.9475e-12,1.98075e-11,4.135e-12,1.0025e-12
387,5.86e-12,-1.47375e-11,-8.0525e-12,1.5835e-11,-1.2715e-11,8.03e-12,2.27e-12,9.035e-12,1.9075e-12,-1.0825e-12,-1.22e-11,5.555e-12,-9.2125e-12,-1.5325e-12,1.33e-12,-1.775e-12,-9.4675e-12,-8.0525e-12,3.5575e-12,6.01e-12,4.7525e-12
388,8.985e-12,-2.22375e-11,-1.36775e-11,7.085e-12,-2.3965e-11,1.178e-11,1.602e-11,1.4035e-11,-5.925e-13,3.2925e-12,6.55e-12,3.055e-12,1.625e-13,4.7175e-12,1.008e-11,6.35e-12,-1.19675e-11,-5.5525e-12,-1.51925e-11,4.76e-12,2.2525e-12
389,5.235e-12,-1.97375e-11,-3.6775e-12,7.085e-12,-2.084e-11,8.655e-12,1.227e-11,1.5285e-11,-1.2175e-12,1.32925e-11,1.3425e-11,7.43e-12,7.6625e-12,5.3425e-12,1.008e-11,8.225e-12,-8.2175e-12,-4.9275e-12,-1.39425e-11,2.885e-12,4.7525e-12
390,-4.765e-12,-1.34875e-11,8.8225e-12,6.46e-12,-5.84e-12,1.155e-12,1.0395e-11,9.66e-12,1.9075e-12,1.76675e-11,1.655e-11,9.93e-12,4.5375e-12,2.8425e-12,5.08e-12,9.475e-12,-5.0925e-12,-1.11775e-11,-1.01925e-11,1.2885e-11,3.5025e-12
391,-1.164e-11,-1.72375e-11,1.94475e-11,1.3335e-11,1.166e-11,5.3e-13,9.145e-12,9.035e-12,-1.2175e-12,8.2925e-12,7.8e-12,-1.945e-12,-4.8375e-12,-1.27825e-11,8e-14,1.26e-11,-6.9675e-12,-1.18025e-11,-3.3175e-12,1.5385e-11,6.0025e-12
392,-1.289e-11,-1.03625e-11,1.88225e-11,7.71e-12,2.2285e-11,3.03e-12,6.645e-12,-4.715e-12,-1.2175e-12,-3.5825e-12,-3.25e-13,-1.007e-11,-4.8375e-12,-1.96575e-11,-1.17e-12,6.35e-12,-1.9675e-12,-5.5525e-12,4.8075e-12,1.635e-12,3.5025e-12
393,-9.14e-12,2.7625e-12,1.9475e-12,-2.29e-12,2.4785e-11,8.655e-12,-2.3e-13,-1.3465e-11,1.00325e-11,-2.3325e-12,2.8e-12,1.805e-12,1.4125e-12,-1.65325e-11,-1.795e-12,1e-13,7.4075e-12,-4.9275e-12,4.1825e-12,-1.274e-11,-2.7475e-12
394,-4.14e-12,1.33875e-11,1.00725e-11,2.085e-12,1.6035e-11,1.2405e-11,-8.98e-12,-1.2215e-11,1.50325e-11,-1.0825e-12,7.175e-12,1.493e-11,6.4125e-12,-1.09075e-11,8e-14,-9.275e-12,1.80325e-11,-4.9275e-12,4.8075e-12,-1.649e-11,-1.71225e-11
395,-6.64e-12,1.77625e-11,2.00725e-11,-4.15e-13,2.91e-12,1.3655e-11,-1.2105e-11,-5.965e-12,2.12825e-11,-9.8325e-12,2.8e-12,1.4305e-11,9.5375e-12,-9.6575e-12,8e-14,-5.525e-12,2.11575e-11,-6.1775e-12,1.6825e-12,-1.399e-11,-1.89975e-11
396,-7.265e-12,1.58875e-11,1.81975e-11,-9.165e-12,-3.34e-12,-9.5e-14,-7.105e-12,-1.034e-11,2.12825e-11,-1.54575e-11,-6.575e-12,-6.95e-13,1.20375e-11,-2.7825e-12,6.955e-12,5.725e-12,1.80325e-11,-1.8025e-12,-3.3175e-12,-2.4e-13,-1.77475e-11
397,3.985e-12,5.8875e-12,1.25725e-11,-6.665e-12,4.1e-13,-3.845e-12,-2.73e-12,-1.2215e-11,8.1575e-12,-1.35825e-11,-2.095e-11,-1.507e-11,5.7875e-12,1.03425e-11,9.455e-12,1.8225e-11,9.9075e-12,8.8225e-12,-5.8175e-12,2.101e-11,-8.9975e-12
398,6.485e-12,-2.2375e-12,2.5725e-12,-8.54e-12,5.41e-12,-7.595e-12,-1.48e-12,-9.09e-12,-7.4675e-12,-2.9575e-12,-1.97e-11,-1.8195e-11,-2.9625e-12,1.78425e-11,1.0705e-11,1.1975e-11,-7.175e-13,1.75725e-11,-3.9425e-12,1.6635e-11,3.775e-13
399,9.61e-12,-1.22375e-11,-1.36775e-11,-1.104e-11,7.285e-12,-1.447e-11,-6.48e-12,-3.465e-12,-1.62175e-11,4.5425e-12,-1.1575e-11,-1.632e-11,-4.2125e-12,1.65925e-11,1.133e-11,8.225e-12,-1.19675e-11,1.88225e-11,-2.6925e-12,-4.615e-12,6.0025e-12
400,-3.9e-13,-3.4875e-12,-1.36775e-11,-2.0415e-11,8.535e-12,-8.845e-12,-5.23e-12,4.035e-12,-1.24675e-11,1.20425e-11,1.55e-12,-1.8195e-11,-1.7125e-12,7.8425e-12,3.205e-12,7.6e-12,-2.00925e-11,2.13225e-11,1.0575e-12,-1.0865e-11,1.85025e-11
401,-1.289e-11,6.5125e-12,-3.0525e-12,-1.9165e-11,7.91e-12,2.405e-12,7.895e-12,7.785e-12,-9.9675e-12,1.64175e-11,1.7175e-11,-9.445e-12,-1.73375e-11,-2.1575e-12,6.33e-12,-1.775e-12,-1.63425e-11,3.1975e-12,6.6825e-12,-2.5865e-11,3.47525e-11
402,-7.265e-12,1.02625e-11,1.9475e-12,-1.1665e-11,9.16e-12,1.78e-12,1.227e-11,1.966e-11,-6.8425e-12,7.6675e-12,2.4675e-11,9.305e-12,-2.67125e-11,-7.7825e-12,1.4455e-11,-9.9e-12,-4.4675e-12,-1.86775e-11,1.16825e-11,-3.024e-11,3.28775e-11
403,5.235e-12,5.2625e-12,-1.1775e-12,2.1e-13,2.91e-12,1.155e-12,1.102e-11,2.5285e-11,-1.8425e-12,7.6675e-12,1.8425e-11,2.5555e-11,-2.92125e-11,1.5925e-12,2.1955e-11,-1.1775e-11,7.4075e-12,-2.43025e-11,5.4325e-12,-3.0865e-11,1.72525e-11
404,1.3985e-11,4.0125e-12,5.0725e-12,9.585e-12,-5.215e-12,4.905e-12,7.895e-12,1.841e-11,6.2825e-12,-1.7075e-12,6.55e-12,2.1805e-11,-2.73375e-11,7.8425e-12,1.9455e-11,-6.775e-12,1.55325e-11,-1.99275e-11,1.6825e-12,-1.649e-11,1.47525e-11
405,1.961e-11,1.08875e-11,1.19475e-11,1.0835e-11,-8.34e-12,3.03e-12,7.895e-12,9.66e-12,1.37825e-11,-1.42075e-11,4.05e-12,3.68e-12,-1.42125e-11,9.7175e-12,2.0705e-11,-9.9e-12,1.17825e-11,-9.3025e-12,6.0575e-12,-7.115e-12,4.7525e-12
406,1.336e-11,1.5125e-12,1.3225e-12,2.0835e-11,-5.215e-12,-5.095e-12,4.77e-12,-2.215e-12,7.5325e-12,-2.42075e-11,9.25e-13,-9.445e-12,5.1625e-12,1.03425e-11,2.133e-11,-6.775e-12,-4.4675e-12,-4.3025e-12,-2.6925e-12,7.26e-12,-1.08725e-11
407,-2.89e-12,-9.1125e-12,-1.93025e-11,1.771e-11,-7.09e-12,-5.095e-12,1.1645e-11,-2.2215e-11,9.4075e-12,-2.29575e-11,-1.1575e-11,-1.007e-11,1.51625e-11,1.59675e-11,8.83e-12,7.25e-13,-1.50925e-11,-7.4275e-12,-8.3175e-12,1.4135e-11,-1.08725e-11
408,-9.765e-12,-1.66125e-11,-1.74275e-11,6.46e-12,-3.965e-12,-5.72e-12,9.77e-12,-2.409e-11,3.1575e-12,-1.42075e-11,-1.72e-11,5.55e-13,2.20375e-11,1.84675e-11,-5.545e-12,-5.25e-13,-2.13425e-11,-4.9275e-12,-8.9425e-12,9.76e-12,-1.02475e-11
409,-1.164e-11,-8.4875e-12,5.0725e-12,2.71e-12,-1.2715e-11,-7.595e-12,1.0395e-11,-1.159e-11,1.2825e-12,-8.5825e-12,-1.22e-11,8.055e-12,1.45375e-11,1.03425e-11,-1.242e-11,-9.9e-12,-1.82175e-11,-2.4275e-12,-5.1925e-12,2.226e-11,-1.02475e-11
410,-5.39e-12,3.3875e-12,1.75725e-11,3.96e-12,-2.1465e-11,-1.822e-11,4.145e-12,5.285e-12,3.7825e-12,-5.4575e-12,-5.325e-12,4.305e-12,1.625e-13,-2.7825e-12,-2.3045e-11,-1.365e-11,-4.4675e-12,-1.8025e-12,-8.175e-13,2.476e-11,-1.21225e-11
411,-3.515e-12,5.8875e-12,9.4475e-12,-2.915e-12,-1.584e-11,-2.1345e-11,2.27e-12,1.7785e-11,-5.5925e-12,-7.9575e-12,3.425e-12,-2.57e-12,-5.4625e-12,-6.5325e-12,-2.3045e-11,-9.275e-12,2.4075e-12,3.1975e-12,1.29325e-11,1.226e-11,-7.7475e-12
412,-4.14e-12,5.2625e-12,-3.6775e-12,-2.104e-11,-3.965e-12,-1.5095e-11,1.0395e-11,1.841e-11,-9.9675e-12,-1.54575e-11,1.2175e-11,-7.57e-12,2.0375e-12,-5.9075e-12,-2.4295e-11,5.725e-12,-1.9675e-12,-5.525e-13,2.04325e-11,-3.365e-12,2.8775e-12
413,-3.9e-13,3.3875e-12,-9.3025e-12,-2.0415e-11,-3.965e-12,-3.22e-12,1.727e-11,8.41e-12,4.4075e-12,-1.60825e-11,1.28e-11,-1.945e-12,1.45375e-11,-7.7825e-12,-2.742e-11,1.635e-11,-4.4675e-12,-1.49275e-11,1.85575e-11,-1.399e-11,2.8775e-12
414,3.985e-12,-4.7375e-12,-9.9275e-12,-1.1665e-11,2.91e-12,4.905e-12,9.77e-12,-1.284e-11,1.06575e-11,-2.3325e-12,1.155e-11,-6.32e-12,1.26625e-11,-9.075e-13,-1.3045e-11,1.4475e-11,-1.3425e-12,-2.30525e-11,1.41825e-11,-1.274e-11,-9.6225e-12
415,7.735e-12,-1.41125e-11,3.1975e-12,5.835e-12,6.66e-12,1.178e-11,-3.98e-12,-2.0965e-11,3.1575e-12,1.64175e-11,5.3e-12,-1.382e-11,8.2875e-12,2.8425e-12,3.205e-12,1e-13,1.7825e-12,-2.55525e-11,1.16825e-11,-7.115e-12,-2.33725e-11
416,1.1485e-11,-8.4875e-12,1.50725e-11,3.96e-12,2.91e-12,1.178e-11,-2.105e-12,-1.159e-11,-1.05925e-11,2.95425e-11,2.8e-12,-1.132e-11,1.01625e-11,7.8425e-12,-1.17e-12,-6.15e-12,7.4075e-12,-3.36775e-11,9.1825e-12,-8.65e-13,-2.83725e-11
417,-2.89e-12,-1.6125e-12,1.81975e-11,5.21e-12,-2.715e-12,1.178e-11,4.145e-12,-5.34e-12,-1.37175e-11,3.82925e-11,-3.45e-12,-3.195e-12,1.95375e-11,1.53425e-11,-6.17e-12,-1.15e-12,9.2825e-12,-2.93025e-11,6.0575e-12,1.01e-12,-2.52475e-11
418,-7.265e-12,7.1375e-12,8.1975e-12,8.96e-12,-8.34e-12,1.553e-11,2.895e-12,-2.215e-12,-3.7175e-12,2.70425e-11,-1.595e-11,-1.945e-12,2.26625e-11,2.03425e-11,-1.17e-12,5.1e-12,1.74075e-11,-1.1775e-12,1.0575e-12,4.135e-12,-1.64975e-11
419,-4.765e-12,2.625e-13,3.8225e-12,1.396e-11,-3.34e-12,1.3655e-11,7.27e-12,-9.65e-13,6.2825e-12,1.39175e-11,-1.72e-11,-6.945e-12,7.6625e-12,1.28425e-11,3.205e-12,8.85e-12,1.55325e-11,2.88225e-11,-3.3175e-12,-2.4e-13,2.2525e-12
420,1.086e-11,-3.4875e-12,4.4475e-12,2.7085e-11,3.535e-12,6.155e-12,2.27e-12,3.41e-12,-1.8425e-12,1.26675e-11,-7.825e-12,-1.0695e-11,-4.2125e-12,2.8425e-12,4.455e-12,2.4475e-11,9.2825e-12,3.88225e-11,-4.5675e-12,-7.74e-12,1.28775e-11
421,2.336e-11,-1.47375e-11,-5.5525e-12,3.0835e-11,1.041e-11,-8.22e-12,4.145e-12,5.91e-12,-5.925e-13,1.51675e-11,-4.7e-12,-9.445e-12,-6.7125e-12,4.0925e-12,-3.045e-12,3.135e-11,-5.0925e-12,3.81975e-11,-1.4425e-12,-1.5865e-11,1.10025e-11
422,2.5235e-11,-9.7375e-12,-1.24275e-11,1.7085e-11,8.535e-12,-2.072e-11,5.395e-12,9.035e-12,6.2825e-12,1.01675e-11,-5.325e-12,-1.132e-11,-1.48375e-11,2.2175e-12,-1.617e-11,2.1975e-11,-1.07175e-11,2.69475e-11,-6.4425e-12,-7.74e-12,1.03775e-11
423,2.1485e-11,-7.8625e-12,-1.49275e-11,6.46e-12,1.916e-11,-1.447e-11,-5.23e-12,5.91e-12,1.37825e-11,1.4175e-12,-7.825e-12,-2.57e-12,-1.92125e-11,2.8425e-12,-9.92e-12,8.225e-12,-6.9675e-12,1.44475e-11,-2.20675e-11,-9.615e-12,1.03775e-11
424,1.586e-11,5.8875e-12,-1.05525e-11,-1.665e-12,2.041e-11,-1.072e-11,-1.5855e-11,2.16e-12,4.4075e-12,-4.575e-13,-1.5325e-11,-7e-14,-1.67125e-11,4.0925e-12,-3.67e-12,-4.275e-12,4.9075e-12,1.88225e-11,-2.39425e-11,-1.149e-11,6.0025e-12
425,9.61e-12,8.3875e-12,6.975e-13,-6.665e-12,1.4785e-11,-1.3845e-11,-1.023e-11,1.535e-12,-6.2175e-12,1.675e-13,-1.47e-11,-3.195e-12,-1.10875e-11,-2.1575e-12,-6.795e-12,-8.025e-12,1.42825e-11,1.81975e-11,-5.8175e-12,-7.74e-12,-2.475e-13
426,5.86e-12,9.0125e-12,1.81975e-11,-4.79e-12,6.035e-12,-3.072e-11,-7.105e-12,6.535e-12,-1.05925e-11,-1.7075e-12,-1.72e-11,5.555e-12,-9.2125e-12,-9.6575e-12,-1.1795e-11,-1.49e-11,1.30325e-11,3.8225e-12,4.1825e-12,-2.4e-13,-3.9975e-12
427,-2.265e-12,5.2625e-12,2.44475e-11,-4.165e-12,-1.084e-11,-3.2595e-11,6.02e-12,4.035e-12,-7.4675e-12,-4.2075e-12,-4.075e-12,2.118e-11,-1.67125e-11,-1.84075e-11,-2.242e-11,-1.6775e-11,1.55325e-11,-1.05525e-11,7.9325e-12,1.635e-12,-8.725e-13
428,-9.765e-12,3.3875e-12,2.06975e-11,-8.54e-12,-1.3965e-11,-2.447e-11,1.727e-11,-3.4e-13,3.25e-14,-7.3325e-12,2.175e-12,2.118e-11,-1.54625e-11,-2.34075e-11,-1.492e-11,-1.365e-11,9.9075e-12,-1.18025e-11,7.3075e-12,2.885e-12,-2.1225e-12
429,-6.015e-12,-3.4875e-12,1.06975e-11,-1.604e-11,-1.209e-11,-8.845e-12,9.77e-12,-3.465e-12,-4.9675e-12,-8.5825e-12,-9.5e-13,7.43e-12,-1.35875e-11,-1.96575e-11,-5.45e-13,1.975e-12,6.7825e-12,-4.9275e-12,5.4325e-12,7.26e-12,-1.14975e-11
430,-4.14e-12,-5.9875e-12,-9.9275e-12,-7.915e-12,-2.715e-12,-7.2e-13,-7.105e-12,2.785e-12,-8.7175e-12,-1.35825e-11,-9.5e-13,-1.945e-12,-4.625e-13,-2.1575e-12,1.258e-11,1.01e-11,-6.9675e-12,3.8225e-12,-8.175e-13,2.101e-11,-1.83725e-11
431,1.485e-12,-2.2375e-12,-1.55525e-11,-1.04e-12,8.535e-12,3.655e-12,-7.105e-12,1.2785e-11,-3.0925e-12,-9.2075e-12,7.8e-12,1.18e-12,8.2875e-12,9.0925e-12,2.258e-11,1.135e-11,-1.82175e-11,3.8225e-12,-1.925e-13,1.726e-11,-2.58725e-11
432,1.1485e-11,4.0125e-12,-9.3025e-12,2.71e-12,1.166e-11,9.905e-12,-1.48e-12,1.4035e-11,-1.8425e-12,3.2925e-12,9.675e-12,3.68e-12,6.4125e-12,1.40925e-11,1.6955e-11,1e-13,-1.32175e-11,-4.9275e-12,1.73075e-11,5.385e-12,-2.46225e-11
433,2.3985e-11,9.6375e-12,4.4475e-12,-3.54e-12,2.91e-12,1.803e-11,-4.605e-12,1.591e-11,5.0325e-12,1.20425e-11,4.05e-12,7.43e-12,4.5375e-12,2.28425e-11,8e-14,-1.865e-11,-1.38425e-11,-1.05525e-11,2.54325e-11,-2.115e-12,-1.58725e-11
434,2.6485e-11,1.27625e-11,9.4475e-12,-6.665e-12,-7.715e-12,2.053e-11,-2.73e-12,6.535e-12,1.06575e-11,2.20425e-11,-4.075e-12,2.43e-12,2.6625e-12,1.34675e-11,-1.6795e-11,-1.115e-11,-1.13425e-11,-5.5525e-12,1.73075e-11,-1.024e-11,-1.27475e-11
435,2.5235e-11,2.1375e-12,1.31975e-11,-1.5415e-11,-1.209e-11,9.28e-12,2.895e-12,-4.09e-12,8.7825e-12,2.20425e-11,-1.0325e-11,-6.32e-12,5.7875e-12,9.675e-13,-2.0545e-11,-1.15e-12,-1.3425e-12,2.5725e-12,8.5575e-12,-1.3365e-11,-8.9975e-12
436,3.985e-12,-4.7375e-12,6.975e-13,-2.0415e-11,-8.4e-13,-2.595e-12,5.395e-12,-2.215e-12,3.1575e-12,5.7925e-12,-7.2e-12,-9.445e-12,8.2875e-12,-6.5325e-12,-5.545e-12,-1.15e-12,9.9075e-12,6.3225e-12,-3.9425e-12,-4.615e-12,-2.475e-13
437,-1.6015e-11,-1.28625e-11,-1.1775e-12,-1.9165e-11,1.166e-11,-1.97e-12,1.227e-11,-2.84e-12,4.4075e-12,-6.7075e-12,-1.595e-11,-1.507e-11,8.9125e-12,-7.1575e-12,3.83e-12,-5.525e-12,1.05325e-11,-5.525e-13,-1.70675e-11,1.01e-12,1.78775e-11
438,-2.4765e-11,-1.28625e-11,1.9475e-12,-5.415e-12,1.916e-11,-1.97e-12,9.77e-12,-1.4715e-11,6.9075e-12,-1.04575e-11,-2.22e-11,-1.882e-11,2.0375e-12,-9.6575e-12,7.05e-13,-3.025e-12,3.6575e-12,-6.1775e-12,-1.08175e-11,-1.49e-12,2.47525e-11
439,-1.9765e-11,-1.72375e-11,-3.0525e-12,-1.665e-12,1.6035e-11,1.78e-12,-2.73e-12,-1.784e-11,6.2825e-12,-6.0825e-12,-1.6575e-11,-2.0695e-11,2.0375e-12,-1.34075e-11,-4.92e-12,6.975e-12,-3.8425e-12,-2.4275e-12,-4.5675e-12,-2.115e-12,4.1275e-12
440,-1.7265e-11,-1.59875e-11,-3.6775e-12,2.1e-13,7.285e-12,1.053e-11,-1.273e-11,-4.09e-12,-1.2175e-12,1.675e-13,-1.2825e-11,-1.8195e-11,2.6625e-12,-1.46575e-11,-1.5545e-11,7.6e-12,-4.4675e-12,6.9475e-12,1.0575e-12,-1.0865e-11,-2.46225e-11
441,-1.6015e-11,-8.4875e-12,1.3225e-12,8.35e-13,1.035e-12,1.8655e-11,-7.73e-12,1.1535e-11,-3.0925e-12,2.0425e-12,-4.075e-12,-1.32e-12,1.625e-13,-1.27825e-11,-2.0545e-11,7.25e-13,5.5325e-12,1.56975e-11,4.8075e-12,-5.865e-12,-2.39975e-11
442,-4.765e-12,-7.8625e-12,6.3225e-12,7.71e-12,-2.15e-13,1.8655e-11,6.02e-12,1.966e-11,1.2825e-12,3.9175e-12,1.0925e-11,8.055e-12,-8.5875e-12,-1.27825e-11,-1.9295e-11,-3.025e-12,8.6575e-12,1.44475e-11,1.35575e-11,3.51e-12,-2.475e-13
443,1.485e-12,-4.7375e-12,1.9475e-12,5.21e-12,-6.465e-12,1.7405e-11,1.227e-11,1.7785e-11,-8.0925e-12,5.1675e-12,1.2175e-11,1.243e-11,-1.10875e-11,-1.34075e-11,-1.6795e-11,2.6e-12,3.6575e-12,5.6975e-12,1.10575e-11,1.101e-11,2.10025e-11
444,1.485e-12,-7.2375e-12,1.19475e-11,-3.54e-12,-1.1465e-11,1.78e-12,7.27e-12,1.535e-12,-1.62175e-11,7.0425e-12,5.925e-12,1.6805e-11,-1.0875e-12,-6.5325e-12,-1.1795e-11,1.975e-12,-2.5925e-12,6.975e-13,4.1825e-12,1.101e-11,2.22525e-11
445,-3.9e-13,-9.1125e-12,1.69475e-11,-1.104e-11,-1.959e-11,-5.72e-12,-8.355e-12,-8.465e-12,-1.12175e-11,5.1675e-12,-7.2e-12,1.743e-11,8.2875e-12,-9.075e-13,-6.795e-12,-4.275e-12,-1.07175e-11,1.9475e-12,-8.175e-13,9.135e-12,1.28775e-11
446,1.485e-12,-5.3625e-12,2.19475e-11,-9.165e-12,-1.6465e-11,-9.5e-14,-1.0855e-11,-1.159e-11,-1.8425e-12,1.4175e-12,-9.7e-12,2.118e-11,1.64125e-11,9.7175e-12,5.08e-12,-5.525e-12,-1.25925e-11,-5.5525e-12,-3.3175e-12,-4.615e-12,1.6275e-12
447,5.235e-12,2.1375e-12,9.4475e-12,8.35e-13,-2.09e-12,1.803e-11,-7.105e-12,-9.65e-13,3.25e-14,1.01675e-11,-1.2825e-11,2.368e-11,2.20375e-11,1.40925e-11,1.6955e-11,-2.4e-12,-1.82175e-11,-9.3025e-12,-1.925e-13,-1.774e-11,-8.725e-13
448,7.735e-12,8.3875e-12,-8.0525e-12,6.46e-12,-8.4e-13,2.7405e-11,-3.98e-12,2.785e-12,5.0325e-12,8.9175e-12,-7.2e-12,8.055e-12,2.01625e-11,4.0925e-12,1.4455e-11,1.975e-12,-1.13425e-11,-8.6775e-12,7.3075e-12,-2.774e-11,8.5025e-12
449,5.235e-12,6.5125e-12,-8.0525e-12,3.335e-12,-2.715e-12,1.2405e-11,-4.605e-12,1.535e-12,1.19075e-11,2.6675e-12,-1.575e-12,-1.507e-11,1.07875e-11,3.425e-13,-5.45e-13,5.1e-12,9.2825e-12,-3.6775e-12,7.9325e-12,-1.4615e-11,6.0025e-12
450,-1.015e-12,1.58875e-11,1.9475e-12,3.96e-12,-5.215e-12,1.155e-12,3.95e-13,-5.965e-12,9.4075e-12,1.675e-13,5.3e-12,-2.8195e-11,5.1625e-12,-1.5325e-12,-7.42e-12,1.26e-11,1.80325e-11,1.31975e-11,8.5575e-12,6.01e-12,1.6275e-12
451,-2.89e-12,2.33875e-11,1.9475e-12,8.335e-12,-3.34e-12,-9.5e-14,-5.23e-12,-2.84e-12,6.2825e-12,-4.575e-13,5.925e-12,-1.5695e-11,-6.0875e-12,4.7175e-12,-1.3045e-11,1.0725e-11,2.24075e-11,1.13225e-11,1.54325e-11,1.2885e-11,-1.4975e-12
452,-6.64e-12,1.71375e-11,-7.4275e-12,8.335e-12,9.16e-12,5.53e-12,-8.55e-13,1.1535e-11,5.0325e-12,-6.7075e-12,6.55e-12,-8.82e-12,-4.625e-13,7.8425e-12,-6.795e-12,1.0725e-11,2.49075e-11,5.0725e-12,7.3075e-12,1.601e-11,-9.6225e-12
453,-3.515e-12,2.1375e-12,-4.3025e-12,7.71e-12,8.535e-12,9.905e-12,9.77e-12,2.1535e-11,5.6575e-12,-1.42075e-11,1.55e-12,-5.695e-12,1.07875e-11,9.7175e-12,6.33e-12,1.5725e-11,4.9075e-12,-1.24275e-11,-6.4425e-12,2.4135e-11,-9.6225e-12
454,1.485e-12,-1.84875e-11,5.0725e-12,1.46e-12,1.035e-12,1.6155e-11,1.7895e-11,2.6535e-11,4.4075e-12,-1.98325e-11,-9.7e-12,2.43e-12,2.0375e-12,2.8425e-12,6.955e-12,1.0725e-11,-1.63425e-11,-2.68025e-11,-1.39425e-11,2.4135e-11,-3.9975e-12
455,8.985e-12,-1.78625e-11,1.13225e-11,-4.165e-12,-1.1465e-11,1.1155e-11,1.227e-11,2.5285e-11,-1.8425e-12,-2.23325e-11,-7.2e-12,9.93e-12,-9.8375e-12,-8.4075e-12,2.58e-12,-1.775e-12,-2.63425e-11,-1.99275e-11,-9.5675e-12,1.2885e-11,-8.3725e-12
456,5.86e-12,-1.16125e-11,1.81975e-11,-1.104e-11,-2.209e-11,-9.47e-12,7.895e-12,1.2785e-11,-4.9675e-12,-2.42075e-11,9.05e-12,1.243e-11,-1.98375e-11,-1.34075e-11,-5.545e-12,-9.9e-12,-2.69675e-11,-4.3025e-12,-5.8175e-12,-2.115e-12,-8.9975e-12
457,-6.015e-12,-3.625e-13,1.94475e-11,-1.2915e-11,-1.459e-11,-2.197e-11,1.0395e-11,-4.715e-12,-1.12175e-11,-2.35825e-11,2.03e-11,1.1805e-11,-1.04625e-11,-9.0325e-12,-8.67e-12,-1.365e-11,-1.88425e-11,5.0725e-12,-1.01925e-11,3.85e-13,-1.4975e-12
458,-1.414e-11,4.6375e-12,1.00725e-11,-4.79e-12,9.16e-12,-2.0095e-11,-8.55e-13,-1.409e-11,-8.0925e-12,-1.10825e-11,2.3425e-11,1.118e-11,3.2875e-12,1.5925e-12,-4.92e-12,-5.525e-12,-9.25e-14,4.4475e-12,-1.14425e-11,1.226e-11,1.10025e-11
459,-1.1015e-11,-4.1125e-12,-5.5525e-12,8.96e-12,1.4785e-11,-6.345e-12,-1.7105e-11,-1.3465e-11,-3.7175e-12,1.01675e-11,2.405e-11,8.68e-12,7.0375e-12,4.0925e-12,5.08e-12,1.385e-11,2.42825e-11,-5.525e-13,-8.3175e-12,1.4135e-11,2.10025e-11
460,-1.64e-12,-1.53625e-11,-2.55525e-11,1.7085e-11,6.66e-12,8.655e-12,-2.0855e-11,-9.09e-12,-1.2175e-12,2.51675e-11,1.78e-11,4.305e-12,3.2875e-12,3.4675e-12,1.133e-11,1.5725e-11,3.11575e-11,-1.1775e-12,2.3075e-12,1.01e-12,1.41275e-11
461,1.961e-11,-1.41125e-11,-2.99275e-11,2.146e-11,-4.59e-12,1.2405e-11,-1.5855e-11,-3.4e-13,-1.2175e-12,2.70425e-11,1.2175e-11,7.43e-12,9.5375e-12,9.675e-13,1.258e-11,3.85e-12,2.80325e-11,5.0725e-12,6.6825e-12,-8.99e-12,-1.64975e-11
462,2.3985e-11,-5.3625e-12,-1.55525e-11,1.4585e-11,-2.715e-12,-1.345e-12,-1.023e-11,-3.4e-13,-3.0925e-12,2.14175e-11,-2.825e-12,7.43e-12,5.1625e-12,2.2175e-12,1.3205e-11,4.475e-12,2.05325e-11,6.3225e-12,1.6825e-12,-1.7115e-11,-3.77475e-11
463,7.735e-12,-4.7375e-12,5.6975e-12,7.085e-12,6.035e-12,-2.1345e-11,-3.355e-12,2.85e-13,-5.925e-13,1.14175e-11,-1.6575e-11,7.43e-12,-5.4625e-12,1.03425e-11,2.58e-12,1.51e-11,1.24075e-11,-1.1775e-12,-6.4425e-12,-1.8365e-11,-3.39975e-11
464,-7.265e-12,-1.22375e-11,1.00725e-11,-4.165e-12,6.035e-12,-2.6345e-11,-3.98e-12,2.85e-13,4.4075e-12,-1.0825e-12,-2.095e-11,1.493e-11,-2.29625e-11,1.59675e-11,-6.17e-12,1.9475e-11,5.5325e-12,-4.3025e-12,-6.4425e-12,-3.365e-12,-9.6225e-12
